"model solutions"
1.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"20",0.0189938442,0.0190517123,0.0024869996,0.0165068447,0.0000000000,0.0122563449,0.00,1.00,1.00,0.0000552331
"21",0.0101783424,0.0268955594,0.0004293240,0.0097490184,0.0000000000,0.0049259812,0.00,1.00,1.00,0.0003905704
"22",-0.008735975,0.0281753591,-0.012705331,0.0039693556,0.0000000000,-0.008245310,0.00,1.00,1.00,0.0006821848
"23",-0.027097559,0.0188983854,-0.020638122,-0.006459438,0.0000000000,-0.020438002,0.00,1.00,1.00,0.0049302107
"24",-0.026167939,0.0081763496,-0.017335742,-0.008832197,0.0262354073,-0.018982552,1.00,1.00,1.00,0.0037729831
"25",0.0069549790,-0.001473483,0.0157871763,-0.008832197,0.0234252171,0.0038197192,1.00,1.00,1.00,0.0042414191
"26",-0.020381292,0.0016853786,-0.023392805,0.0030115130,0.0000000000,-0.013302628,0.00,1.00,1.00,0.0008338849
"27",-0.045035286,-0.007315357,-0.036203089,-0.008832197,0.0122714588,-0.029846824,1.00,1.00,0.00,0.0063974009
"28",-0.060130858,-0.015416018,-0.051298661,-0.008832197,0.0461164987,-0.038990290,1.00,1.00,1.00,0.0010156242
"29",-0.078739189,-0.022706614,-0.069906991,-0.008832197,0.0663645905,-0.050547665,1.00,1.00,1.00,0.0006773079
"30",-0.069515134,-0.029268150,-0.060682937,-0.008832197,0.0935399028,-0.043802499,1.00,1.00,1.00,0.0004316564
"31",-0.061337660,-0.035173532,-0.052505463,-0.008832197,0.0777649970,-0.037805261,1.00,1.00,1.00,0.0004990363
"32",-0.053113993,-0.040488376,-0.044281796,-0.008832197,0.0641848071,-0.031829241,1.00,1.00,1.00,0.0007195729
"33",-0.056936242,-0.045271736,-0.048104044,-0.008832197,0.0510403733,-0.033873081,1.00,1.00,1.00,0.0009398697
"34",-0.069525951,-0.049576759,-0.060693753,-0.008832197,0.0556382452,-0.041772466,1.00,1.00,1.00,0.0008639502
"35",-0.060289156,-0.053451281,-0.051456959,-0.008832197,0.0736387920,-0.035263045,1.00,1.00,1.00,0.0005722073
"36",-0.079439218,-0.056938350,-0.070607021,-0.008832197,0.0589201664,-0.047598985,1.00,1.00,1.00,0.0008119462
"37",-0.092274985,-0.060076712,-0.083442787,-0.008832197,0.0876087332,-0.055792585,1.00,1.00,1.00,0.0004340427
"38",-0.070677112,-0.062901238,-0.061844914,-0.008832197,0.1078643587,-0.041189652,1.00,1.00,1.00,0.0004281840
"39",-0.059013344,-0.065443312,-0.050181147,-0.008832197,0.0726703955,-0.033195910,1.00,1.00,1.00,0.0005925683
"40",-0.077834409,-0.067731178,-0.069002211,-0.008832197,0.0545924200,-0.045448587,1.00,1.00,1.00,0.0008872857
"41",-0.084424128,-0.069790257,-0.075591931,-0.008832197,0.0828261325,-0.049613444,1.00,1.00,1.00,0.0004356701
"42",-0.048516417,-0.071643429,-0.039684220,-0.008832197,0.0929298924,-0.025594772,1.00,1.00,1.00,0.0004326946
"43",-0.048967763,-0.073311283,-0.040135566,-0.008832197,0.0381748626,-0.025722255,1.00,1.00,1.00,0.0020253824
"44",-0.047425380,-0.074812352,-0.038593183,-0.008832197,0.0384760859,-0.024543244,1.00,1.00,1.00,0.0019824138
"45",-0.080030347,-0.076163314,-0.071198149,-0.008832197,0.0359916028,-0.046054076,1.00,1.00,1.00,0.0023651149
"46",-0.083554900,-0.077379180,-0.074722703,-0.008832197,0.0845495622,-0.048271757,1.00,1.00,1.00,0.0004352995
"47",-0.076721678,-0.078473460,-0.067889480,-0.008832197,0.0899372857,-0.043622711,1.00,1.00,1.00,0.0004337156
"48",-0.065502458,-0.079458311,-0.056670261,-0.008832197,0.0788386896,-0.036070288,1.00,1.00,1.00,0.0005016142
"49",-0.050169085,-0.080344677,-0.041336887,-0.008832197,0.0613802026,-0.025793307,1.00,1.00,1.00,0.0007798780
"50",-0.056455619,-0.081142407,-0.047623421,-0.008832197,0.0387527056,-0.029887406,1.00,1.00,1.00,0.0019530528
"51",-0.032041742,-0.081860363,-0.023209545,-0.008832197,0.0476375338,-0.013592175,1.00,1.00,1.00,0.0010082066
"52",-0.036993203,-0.082506524,-0.028161006,-0.008832197,0.0135017890,-0.016814572,1.00,1.00,1.00,0.0059336169
"53",-0.017280382,-0.083088069,-0.008448185,-0.008832197,0.0200204719,-0.003654366,1.00,1.00,1.00,0.0048796610
"54",-0.004674247,-0.077879722,-0.001573788,-0.003100460,0.0000000000,0.0047784778,0.00,1.00,1.00,0.0034361961
"55",0.0211565780,-0.066580908,0.0176457361,0.0035108419,0.0000000000,0.0214357390,0.00,1.00,1.00,0.0006971319
"56",0.0407380008,-0.043317065,0.0241322490,0.0166057518,0.0000000000,0.0333281781,0.00,1.00,1.00,0.0000393135
"57",-0.004310215,-0.012910607,-0.030384966,0.0260747518,0.0000000000,0.0012259358,0.00,1.00,1.00,0.0000073454
"58",0.0310199033,-0.010687526,0.0300878828,0.0009320205,0.0000000000,0.0216866657,0.00,1.00,1.00,0.0017152647
"59",0.0341808610,0.0074604778,0.0171016100,0.0170792510,0.0000000000,0.0235600889,0.00,1.00,1.00,0.0000251880
"60",0.0384284682,0.0253598510,0.0197830472,0.0186454210,0.0000000000,0.0246243725,0.00,1.00,1.00,0.0000155914
"61",-0.003050045,0.0423967052,-0.022622885,0.0195728393,0.0000000000,-0.004363887,0.00,1.00,1.00,0.0000148077
135.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",0.0064626744,0.0000000000,0.0064626744,0.0000000000,0.0000000000,0.0042611791,0.00,1.00,1.00,0.0021212147
"3",-0.016319122,0.0033644899,-0.019683612,0.0033644899,0.0000000000,-0.010760050,0.00,1.00,0.00,0.0007398662
"4",-0.001262217,-0.005459642,0.0072254657,-0.008487683,0.0000000000,-0.001146057,0.00,1.00,0.00,0.0071765155
"5",-0.011436575,-0.005832271,-0.010517982,-0.000918593,0.0000000000,-0.007034081,0.00,1.00,1.00,0.0025142565
"6",-0.000176446,-0.010813149,0.0053876588,-0.005564105,0.0000000000,0.0004289773,0.00,1.00,1.00,0.0045341783
"7",0.0332204800,-0.009422311,0.0329109574,0.0003095225,0.0000000000,0.0229382660,0.00,1.00,1.00,0.0019834142
"8",0.0169282051,0.0095930836,-0.001144959,0.0180731637,0.0000000000,0.0120531774,0.00,1.00,1.00,0.0000160180
"9",0.0189997174,0.0181876402,0.0094458524,0.0095538650,0.0000000000,0.0116218432,0.00,1.00,1.00,0.0003992190
"10",0.0067097904,0.0256125102,-0.002533844,0.0092436340,0.0000000000,0.0027235427,0.00,1.00,1.00,0.0004156820
"11",0.0194654343,0.0252725806,0.0172441129,0.0022213214,0.0000000000,0.0104230700,0.00,1.00,1.00,0.0011850159
"12",-0.005338944,0.0310642798,-0.013657901,0.0083189573,0.0000000000,-0.005861473,0.00,1.00,1.00,0.0004626781
"13",-0.009997663,0.0233914543,-0.005431266,-0.004566397,0.0000000000,-0.009457773,0.00,1.00,1.00,0.0041043285
"14",-0.006043801,0.0136254492,0.0013830586,-0.007426860,0.0000000000,-0.006151708,0.00,1.00,1.00,0.0053546110
"15",-0.031476239,0.0074339072,-0.026647242,-0.004828997,0.0000000000,-0.021997058,0.00,1.00,1.00,0.0042156619
"16",-0.019512940,-0.002141681,-0.010680743,-0.008832197,0.0295198790,-0.013550398,1.00,1.00,1.00,0.0032572767
"17",-0.024510618,-0.010759710,-0.015678421,-0.008832197,0.0127792790,-0.015964235,1.00,1.00,1.00,0.0060099909
"18",-0.001598918,-0.018515936,0.0072332791,-0.008832197,0.0175896517,-0.000048226,1.00,1.00,1.00,0.0052148555
"19",0.0022973105,-0.016752068,0.0023850357,-0.000087725,0.0000000000,0.0032529595,0.00,1.00,1.00,0.0021507960
"20",0.0419944230,-0.012558455,0.0394760167,0.0025184064,0.0000000000,0.0293023167,0.00,1.00,1.00,0.0010348332
"21",0.0436002277,0.0117776690,0.0205199495,0.0230802782,0.0000000000,0.0299575564,0.00,1.00,1.00,0.0000107746
"22",0.0406482845,0.0343291322,0.0169190545,0.0237292301,0.0000000000,0.0256744203,0.00,1.00,1.00,0.0000103697
"23",0.0029238742,0.0513442167,-0.017524124,0.0204479977,0.0000000000,-0.001264337,0.00,1.00,1.00,0.0000139918
"24",-0.009323469,0.0453298851,-0.008443559,-0.000879910,0.0000000000,-0.010868388,0.00,1.00,0.00,0.0025480755
"25",0.0087577166,0.0322833554,0.0172712579,-0.008513541,0.0000000000,0.0015517643,0.00,1.00,1.00,0.0058326375
"26",0.0025989442,0.0303652891,0.0012886750,0.0013102693,0.0000000000,-0.001288852,0.00,1.00,1.00,0.0015759009
"27",0.0105678264,0.0263835028,0.0115130838,-0.000945257,0.0000000000,0.0041280052,0.00,1.00,0.00,0.0038934379
"28",0.0342545295,0.0270809595,0.0309187225,0.0033358070,0.0000000000,0.0200781475,0.00,1.00,1.00,0.0007143771
"29",0.0370324906,0.0403497842,0.0210555700,0.0159769206,0.0000000000,0.0218392375,0.00,1.00,1.00,0.0000847791
"30",0.0288934265,0.0537459463,0.0114622860,0.0174311405,0.0000000000,0.0152390562,0.00,1.00,1.00,0.0000171884
"31",0.0223087355,0.0606120471,0.0100680401,0.0122406955,0.0000000000,0.0096660907,0.00,1.00,1.00,0.0002713908
"32",0.0034167434,0.0623827124,-0.004415127,0.0078318700,0.0000000000,-0.003357692,0.00,1.00,1.00,0.0004906698
"33",-0.005251347,0.0536227427,-0.002729649,-0.002521698,0.0000000000,-0.009202106,0.00,1.00,1.00,0.0032271995
"34",0.0275363139,0.0410804308,0.0347163515,-0.007180038,0.0000000000,0.0131072599,0.00,1.00,1.00,0.0052470851
"35",-0.015440800,0.0474744470,-0.025942859,0.0105020593,0.0000000000,-0.013950003,0.00,1.00,1.00,0.0003557046
"36",-0.029316128,0.0338948050,-0.020483930,-0.008832197,0.0132460583,-0.023639982,1.00,1.00,1.00,0.0059087630
"37",-0.055352455,0.0216731272,-0.046520257,-0.008832197,0.0325453206,-0.039527952,1.00,1.00,1.00,0.0027374262
"38",-0.069043427,0.0106736172,-0.060211230,-0.008832197,0.0666683044,-0.047448383,1.00,1.00,1.00,0.0006598414
"39",-0.064710711,0.0007740582,-0.055878514,-0.008832197,0.0850927666,-0.043619706,1.00,1.00,1.00,0.0004336063
"40",-0.034170102,-0.008135545,-0.025337904,-0.008832197,0.0764857543,-0.022600799,1.00,1.00,1.00,0.0005078342
"41",-0.053126522,-0.016154188,-0.044294325,-0.008832197,0.0309485242,-0.034294661,1.00,1.00,1.00,0.0030501562
"42",-0.054486927,-0.023370966,-0.045654729,-0.008832197,0.0559292295,-0.034466916,1.00,1.00,1.00,0.0008505635
"43",-0.090946010,-0.029866067,-0.082113813,-0.008832197,0.0564649420,-0.057904251,1.00,1.00,1.00,0.0008436847
"44",-0.104139800,-0.035711658,-0.095307602,-0.008832197,0.1119511354,-0.066051931,1.00,1.00,1.00,0.0004264352
"45",-0.085398035,-0.040972689,-0.076565838,-0.008832197,0.1332553230,-0.053138126,1.00,1.00,1.00,0.0004216639
"46",-0.096446930,-0.045707617,-0.087614733,-0.008832197,0.1005092753,-0.059980806,1.00,1.00,1.00,0.0004299421
"47",-0.088942744,-0.049969053,-0.080110546,-0.008832197,0.1178992603,-0.054590584,1.00,1.00,1.00,0.0004250682
"48",-0.084611957,-0.053804345,-0.075779759,-0.008832197,0.1044512335,-0.051340049,1.00,1.00,1.00,0.0004289695
"49",-0.065843272,-0.057256108,-0.057011075,-0.008832197,0.0965683385,-0.038557058,1.00,1.00,1.00,0.0004313324
"50",-0.057979215,-0.060362694,-0.049147017,-0.008832197,0.0664575846,-0.033028846,1.00,1.00,1.00,0.0006900773
"51",-0.071308382,-0.063158622,-0.062476184,-0.008832197,0.0541072146,-0.041582198,1.00,1.00,1.00,0.0008938973
"52",-0.089361109,-0.065674957,-0.080528911,-0.008832197,0.0735895687,-0.053301584,1.00,1.00,1.00,0.0005780866
"53",-0.062846867,-0.067939659,-0.054014670,-0.008832197,0.1018563906,-0.035484089,1.00,1.00,1.00,0.0004300149
"54",-0.077276229,-0.069977890,-0.068444032,-0.008832197,0.0597668429,-0.044851292,1.00,1.00,1.00,0.0008025503
"55",-0.068796796,-0.071812298,-0.059964598,-0.008832197,0.0814789542,-0.039037838,1.00,1.00,1.00,0.0004571667
"56",-0.057471654,-0.073463266,-0.048639456,-0.008832197,0.0679520390,-0.031351756,1.00,1.00,1.00,0.0006710952
"57",-0.033199073,-0.074949137,-0.024366876,-0.008832197,0.0506916030,-0.015083682,1.00,1.00,1.00,0.0009547456
"58",-0.036882059,-0.076286420,-0.028049861,-0.008832197,0.0164303412,-0.017389670,1.00,1.00,1.00,0.0054521092
"59",-0.065817712,-0.077489976,-0.056985514,-0.008832197,0.0211211730,-0.036480962,1.00,1.00,1.00,0.0046973872
"60",-0.051853799,-0.078573175,-0.043021602,-0.008832197,0.0622613882,-0.027095455,1.00,1.00,1.00,0.0007649006
"61",-0.082119489,-0.079548055,-0.073287292,-0.008832197,0.0415180555,-0.047099207,1.00,1.00,1.00,0.0015307221
136.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.022678502,0.0000000000,-0.022678502,0.0000000000,0.0000000000,-0.014953122,0.00,1.00,1.00,0.0021212147
"3",-0.005938044,-0.008832197,0.0028941535,-0.008832197,0.0155082513,-0.003915263,1.00,1.00,1.00,0.0055526572
"4",0.0038252716,-0.011059975,0.0069362693,-0.003110998,0.0000000000,0.0033506601,0.00,1.00,1.00,0.0034624224
"5",-0.005646019,-0.007341304,-0.008258692,0.0026126736,0.0000000000,-0.002691320,0.00,1.00,1.00,0.0009979507
"6",0.0205684829,-0.008749401,0.0227107101,-0.002142227,0.0000000000,0.0142578762,0.00,1.00,1.00,0.0030424285
"7",0.0457843931,0.0033506306,0.0345593016,0.0112250915,0.0000000000,0.0310313710,0.00,1.00,1.00,0.0003137270
"8",0.0093731419,0.0275488734,-0.015160164,0.0245333059,0.0000000000,0.0058654902,0.00,1.00,1.00,0.0000094521
"9",0.0324550482,0.0295095303,0.0277395040,0.0047155442,0.0000000000,0.0187844991,0.00,1.00,1.00,0.0006443713
"10",0.0363876946,0.0415201458,0.0214261260,0.0149615686,0.0000000000,0.0211853202,0.00,1.00,1.00,0.0001346807
"11",-0.004358586,0.0542850870,-0.021275542,0.0169169557,0.0000000000,-0.006711071,0.00,1.00,1.00,0.0000413031
"12",0.0009787502,0.0436559717,0.0061793568,-0.005200607,0.0000000000,-0.004377370,0.00,1.00,1.00,0.0043837112
"13",-0.015670970,0.0359239622,-0.012304558,-0.003366412,0.0000000000,-0.014335534,0.00,1.00,1.00,0.0035866151
"14",-0.029543963,0.0234993687,-0.020711766,-0.008832197,0.0140575335,-0.022748032,1.00,1.00,1.00,0.0057764367
"15",-0.019172847,0.0123172345,-0.010340649,-0.008832197,0.0308555562,-0.014799409,1.00,1.00,0.00,0.0030222422
"16",-0.016334979,0.0022533138,-0.007502782,-0.008832197,0.0151163384,-0.011906013,1.00,1.00,1.00,0.0056108216
"17",0.0023666461,-0.006804215,0.0111988434,-0.008832197,0.0061611554,0.0013497363,1.00,1.00,1.00,0.0062157946
"18",-0.033337383,-0.005076977,-0.034384199,0.0010468161,0.0000000000,-0.021358683,0.00,1.00,1.00,0.0016690997
"19",-0.023992427,-0.013401477,-0.015160230,-0.008832197,0.0283697369,-0.015352286,1.00,1.00,1.00,0.0034573150
"20",-0.036374193,-0.020893526,-0.027541996,-0.008832197,0.0164009960,-0.022758530,1.00,1.00,1.00,0.0054130509
"21",-0.060758021,-0.027636371,-0.051925824,-0.008832197,0.0314417877,-0.038180094,1.00,1.00,1.00,0.0029898081
"22",-0.035578919,-0.033704931,-0.026746722,-0.008832197,0.0648422879,-0.020924941,1.00,1.00,1.00,0.0007063117
"23",-0.048648682,-0.039166635,-0.039816485,-0.008832197,0.0278359593,-0.029009811,1.00,1.00,1.00,0.0035783600
"24",-0.066426467,-0.044082169,-0.057594270,-0.008832197,0.0449035782,-0.040274177,1.00,1.00,1.00,0.0010442763
"25",-0.024492048,-0.048506150,-0.015659851,-0.008832197,0.0700315975,-0.012063801,1.00,1.00,1.00,0.0006278472
"26",-0.034974061,-0.052487732,-0.026141863,-0.008832197,0.0086220781,-0.018592985,1.00,1.00,1.00,0.0063092826
"27",-0.052972107,-0.056071156,-0.044139910,-0.008832197,0.0232961121,-0.030148441,1.00,1.00,1.00,0.0043246933
"28",-0.071569892,-0.059296238,-0.062737695,-0.008832197,0.0476930884,-0.042146092,1.00,1.00,1.00,0.0010007673
"29",-0.058415044,-0.062198811,-0.049582847,-0.008832197,0.0747888934,-0.033130441,1.00,1.00,0.00,0.0008511564
"30",-0.051311804,-0.064811127,-0.042479607,-0.008832197,0.0543736236,-0.028152605,1.00,1.00,1.00,0.0008899857
"31",-0.055291702,-0.067162212,-0.046459505,-0.008832197,0.0435385476,-0.030551330,1.00,1.00,1.00,0.0011986588
"32",-0.048114024,-0.069278188,-0.039281827,-0.008832197,0.0487994494,-0.025571663,1.00,1.00,1.00,0.0009849092
"33",-0.055158564,-0.071182567,-0.046326366,-0.008832197,0.0380845794,-0.030050544,1.00,1.00,1.00,0.0020349552
"34",-0.027150470,-0.072896507,-0.018318272,-0.008832197,0.0477873876,-0.011282828,1.00,1.00,1.00,0.0010030785
"35",-0.062920221,-0.074439054,-0.054088024,-0.008832197,0.0023384896,-0.034868929,1.00,1.00,1.00,0.0060677070
"36",-0.033439503,-0.075827346,-0.024607305,-0.008832197,0.0585424918,-0.015151633,1.00,1.00,1.00,0.0008246872
"37",-0.002066149,-0.077076808,0.0067660480,-0.008832197,0.0165761999,0.0058136004,1.00,1.00,1.00,0.0054291161
"38",0.0018184218,-0.065045422,-0.002505284,0.0043237057,0.0000000000,0.0085136059,0.00,1.00,1.00,0.0006553485
"39",-0.017175375,-0.052056627,-0.023659628,0.0064842530,0.0000000000,-0.005243035,0.00,1.00,1.00,0.0005459351
"40",-0.009935417,-0.051110892,-0.005675489,-0.004259928,0.0000000000,-0.001672393,0.00,1.00,1.00,0.0039534843
"41",-0.018382503,-0.047455838,-0.016926468,-0.001456035,0.0000000000,-0.007358342,0.00,1.00,0.00,0.0040863846
"42",0.0032577864,-0.048618829,0.0091663612,-0.005908575,0.0000000000,0.0066304172,0.00,1.00,1.00,0.0046800443
"43",0.0130333670,-0.038687972,0.0079643931,0.0050689739,0.0000000000,0.0132163778,0.00,1.00,1.00,0.0006197197
"44",0.0342966665,-0.024536791,0.0240142822,0.0102823842,0.0000000000,0.0263362237,0.00,1.00,1.00,0.0003570531
"45",0.0548893153,-0.001406313,0.0342125165,0.0206767988,0.0000000000,0.0385773102,0.00,1.00,1.00,0.0000131393
"46",0.0639522976,0.0292063615,0.0334802547,0.0304720429,0.0000000000,0.0423040297,0.00,1.00,1.00,0.0000033526
"47",0.0450097689,0.0599018095,0.0113936848,0.0336160841,0.0000000000,0.0268835604,0.00,1.00,1.00,0.0000005607
"48",0.0408009489,0.0754405721,0.0192720054,0.0215289436,0.0000000000,0.0212202952,0.00,1.00,1.00,0.0000131382
"49",0.0248647042,0.0849815254,0.0077796938,0.0170850104,0.0000000000,0.0093323489,0.00,1.00,1.00,0.0000383859
"50",0.0025303384,0.0841211531,-0.005107442,0.0076377803,0.0000000000,-0.006157974,0.00,1.00,1.00,0.0005027587
"51",-0.004987421,0.0709933793,-0.000271763,-0.004715659,0.0000000000,-0.010998475,0.00,1.00,1.00,0.0041777951
"52",-0.039784421,0.0553071399,-0.031197520,-0.008586901,0.0000000000,-0.032604395,0.00,1.00,1.00,0.0058636273
"53",-0.030862026,0.0409442286,-0.022029829,-0.008832197,0.0508838104,-0.025357908,1.00,1.00,1.00,0.0009172215
"54",-0.001291355,0.0280176085,0.0075408419,-0.008832197,0.0359681207,-0.004643542,1.00,1.00,1.00,0.0021815285
"55",0.0185953195,0.0216083307,0.0222028364,-0.003607517,0.0000000000,0.0096255888,0.00,1.00,1.00,0.0036873235
"56",0.0272762377,0.0271224991,0.0196012362,0.0076750015,0.0000000000,0.0159382709,0.00,1.00,1.00,0.0004945701
"57",0.0304485936,0.0371060254,0.0177528174,0.0126957762,0.0000000000,0.0175051376,0.00,1.00,1.00,0.0002455417
"58",0.0113039833,0.0473729469,-0.002673541,0.0139775241,0.0000000000,0.0039856571,0.00,1.00,1.00,0.0001839099
"59",0.0220199381,0.0459154878,0.0187401026,0.0032798355,0.0000000000,0.0100692453,0.00,1.00,1.00,0.0007491051
"60",0.0098707512,0.0494302880,0.0017644022,0.0081063490,0.0000000000,0.0022284405,0.00,1.00,1.00,0.0004754667
"61",0.0107264068,0.0463769167,0.0088367493,0.0018896575,0.0000000000,0.0024654287,0.00,1.00,1.00,0.0013383222
137.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.043256859,0.0000000000,-0.043256859,0.0000000000,0.0000000000,-0.028521508,0.00,1.00,1.00,0.0021212147
"3",-0.020241748,-0.008832197,-0.011409551,-0.008832197,0.0431711477,-0.013346443,1.00,1.00,1.00,0.0011272228
"4",-0.025509382,-0.016781175,-0.016677185,-0.008832197,0.0124269695,-0.016007194,1.00,1.00,1.00,0.0060721865
"5",-0.009187819,-0.023935255,-0.000355622,-0.008832197,0.0177272854,-0.004495066,1.00,1.00,1.00,0.0051966000
"6",0.0166160170,-0.025144969,0.0202192566,-0.003603240,0.0000000000,0.0132262903,0.00,1.00,1.00,0.0036728525
"7",0.0273522399,-0.012284738,0.0170065063,0.0103457337,0.0000000000,0.0204372483,0.00,1.00,1.00,0.0003555437
"8",0.0136507835,0.0050295958,-0.002435077,0.0160858602,0.0000000000,0.0101611838,0.00,1.00,1.00,0.0000734459
"9",-0.016226238,0.0125683931,-0.024267994,0.0080417568,0.0000000000,-0.011163147,0.00,1.00,1.00,0.0004744328
"10",-0.012014645,0.0025195990,-0.003222690,-0.008791955,0.0000000000,-0.009083827,0.00,1.00,1.00,0.0059570756
"11",0.0099271010,-0.004898186,0.0170929263,-0.007165825,0.0000000000,0.0063086772,0.00,1.00,1.00,0.0052389753
"12",-0.008824234,0.0005571920,-0.013789794,0.0049655596,0.0000000000,-0.005362990,0.00,1.00,1.00,0.0006289032
"13",-0.018583792,-0.003730928,-0.014351391,-0.004232401,0.0000000000,-0.012304669,0.00,1.00,1.00,0.0039529707
"14",-0.017146617,-0.012190033,-0.008314420,-0.008832197,0.0097398524,-0.010960860,1.00,1.00,1.00,0.0063547421
"15",-0.008262455,-0.019642540,0.0004090559,-0.008671511,0.0000000000,-0.004312817,0.00,1.00,1.00,0.0059047294
"16",-0.029240399,-0.021127863,-0.025790823,-0.003449576,0.0000000000,-0.017473641,0.00,1.00,1.00,0.0036069348
"17",-0.022745323,-0.027847274,-0.013913125,-0.008832197,0.0206938926,-0.013045494,1.00,1.00,1.00,0.0047143364
"18",-0.017816033,-0.033894744,-0.008983836,-0.008832197,0.0119719275,-0.009162876,1.00,1.00,1.00,0.0061570534
"19",-0.000786258,-0.037801935,0.0065104077,-0.007296666,0.0000000000,0.0026663268,0.00,1.00,1.00,0.0052950110
"20",0.0382261500,-0.032030350,0.0362347580,0.0019913920,0.0000000000,0.0288504830,0.00,1.00,1.00,0.0012480921
"21",0.0513696548,-0.006210564,0.0287529042,0.0226167506,0.0000000000,0.0369827170,0.00,1.00,1.00,0.0000110418
"22",0.0530609693,0.0235925867,0.0238788750,0.0291820943,0.0000000000,0.0355869877,0.00,1.00,1.00,0.0000046016
"23",0.0590961970,0.0494875504,0.0308419745,0.0282542224,0.0000000000,0.0366857163,0.00,1.00,1.00,0.0000058829
"24",0.0755648789,0.0738128658,0.0462908085,0.0292740704,0.0000000000,0.0450157359,0.00,1.00,1.00,0.0000051447
"25",0.0805405595,0.1024849697,0.0444871690,0.0360533906,0.0000000000,0.0459430027,0.00,1.00,1.00,0.0000004330
"26",0.0750514466,0.1292069765,0.0380809429,0.0369705037,0.0000000000,0.0396282272,0.00,1.00,1.00,0.0000005032
"27",0.0886212242,0.1483465874,0.0565609156,0.0320603086,0.0000000000,0.0459605026,0.00,1.00,1.00,0.0000032528
"28",0.0746319789,0.1707666392,0.0373772683,0.0372547105,0.0000000000,0.0350632740,0.00,1.00,1.00,0.0000007910
"29",0.1155134998,0.1822818382,0.0869216369,0.0285918629,0.0000000000,0.0595300455,0.00,1.00,1.00,0.0000071394
"30",0.0921933663,0.2124614442,0.0437855765,0.0484077898,0.0000000000,0.0433221720,0.00,1.00,1.00,0.0000006619
"31",0.0986779423,0.2266823066,0.0632109355,0.0354670068,0.0000000000,0.0447343514,0.00,1.00,1.00,0.0000015096
"32",0.0731051595,0.2406975072,0.0364217283,0.0366834312,0.0000000000,0.0269096414,0.00,1.00,1.00,0.0000014227
"33",0.0326709982,0.2388944881,0.0104042665,0.0222667317,0.0000000000,-0.000437287,0.00,1.00,1.00,0.0000141489
"34",0.0211867538,0.2150660698,0.0211257233,0.0000610305,0.0000000000,-0.007690044,0.00,1.00,1.00,0.0021878862
"35",0.0150180236,0.1877302295,0.0208472569,-0.005829233,0.0000000000,-0.009601362,0.00,1.00,1.00,0.0046695027
"36",0.0035587816,0.1615739479,0.0109420403,-0.007383259,0.0000000000,-0.014633652,0.00,1.00,1.00,0.0053356941
"37",-0.033426753,0.1365843558,-0.024594556,-0.008832197,0.0140405415,-0.036366177,1.00,1.00,1.00,0.0057269855
"38",-0.008343264,0.1140937229,0.0004889333,-0.008832197,0.0574451406,-0.017872359,1.00,1.00,1.00,0.0007810721
"39",-0.000886698,0.0938521533,0.0079454990,-0.008832197,0.0203929907,-0.011012554,1.00,1.00,1.00,0.0046553504
"40",-0.045979809,0.0758914034,-0.037404275,-0.008575535,0.0000000000,-0.038670538,0.00,1.00,1.00,0.0058573202
"41",-0.055808022,0.0594700658,-0.046975825,-0.008832197,0.0635608501,-0.043529237,1.00,1.00,1.00,0.0006941210
"42",-0.087239315,0.0446908619,-0.078407118,-0.008832197,0.0747284738,-0.062699053,1.00,1.00,1.00,0.0005143752
"43",-0.081161112,0.0313895784,-0.072328915,-0.008832197,0.1210088940,-0.057431952,1.00,1.00,1.00,0.0004223905
"44",-0.092728226,0.0194184233,-0.083896029,-0.008832197,0.1083869066,-0.063877192,1.00,1.00,1.00,0.0004262759
"45",-0.118472983,0.0086443837,-0.109640786,-0.008832197,0.1250695251,-0.079781497,1.00,1.00,1.00,0.0004217568
"46",-0.126524417,-0.001052252,-0.117692219,-0.008832197,0.1684017008,-0.084163056,1.00,1.00,0.00,0.0003967536
"47",-0.127517417,-0.009779224,-0.118685220,-0.008832197,0.1815236334,-0.083988857,1.00,1.00,1.00,0.0004196402
"48",-0.099704050,-0.017633499,-0.090871853,-0.008832197,0.1815699450,-0.064885109,1.00,1.00,1.00,0.0004197346
"49",-0.093776025,-0.024702346,-0.084943828,-0.008832197,0.1293336247,-0.060281016,1.00,1.00,1.00,0.0004216060
"50",-0.086597268,-0.031064309,-0.077765071,-0.008832197,0.1177627184,-0.054912280,1.00,1.00,1.00,0.0004246896
"51",-0.120643958,-0.036790075,-0.111811761,-0.008832197,0.1045182126,-0.076860300,1.00,1.00,1.00,0.0004285912
"52",-0.097295257,-0.041943265,-0.088463060,-0.008832197,0.1628190254,-0.060913358,1.00,1.00,1.00,0.0004206596
"53",-0.054400359,-0.046581136,-0.045568161,-0.008832197,0.1201306850,-0.032061583,1.00,1.00,0.00,0.0004300536
"54",-0.058377516,-0.050755220,-0.049545319,-0.008832197,0.0516761695,-0.034270703,1.00,1.00,1.00,0.0009307942
"55",-0.067876855,-0.054511895,-0.059044658,-0.008832197,0.0566444693,-0.040182228,1.00,1.00,1.00,0.0008488172
