"model solutions"
1.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"60",-0.002409219,0.0170756818,-0.002757648,0.0003484289,0.0000000000,-0.003315797,0.00,1.00,0.00,0.0020089885
"61",-0.005335621,0.0127887588,-0.002756266,-0.002579355,0.0000000000,-0.005102362,0.00,1.00,1.00,0.0032391960
29.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",0.0059829847,0.0000000000,0.0059829847,0.0000000000,0.0000000000,0.0039448946,0.00,1.00,1.00,0.0021212147
"3",-0.023520570,0.0031147411,-0.026635311,0.0031147411,0.0000000000,-0.015508342,0.00,1.00,1.00,0.0007909116
"4",-0.007570498,-0.006028930,0.0012616989,-0.008832197,0.0165753280,-0.005280946,1.00,1.00,1.00,0.0053731787
"5",0.0164827982,-0.009607792,0.0206645531,-0.004181755,0.0000000000,0.0114378895,0.00,1.00,1.00,0.0039294857
"6",0.0229088270,0.0003495964,0.0139122176,0.0089966094,0.0000000000,0.0160176412,0.00,1.00,1.00,0.0004249177
"7",0.0074792176,0.0129661888,-0.005172334,0.0126515520,0.0000000000,0.0048986251,0.00,1.00,1.00,0.0002441701
"8",-0.007410348,0.0155765999,-0.011317378,0.0039070300,0.0000000000,-0.006088328,0.00,1.00,1.00,0.0006842490
"9",0.0105145337,0.0092438291,0.0152896445,-0.004775111,0.0000000000,0.0054719929,0.00,1.00,1.00,0.0041924946
"10",0.0015583277,0.0126686249,-0.002790851,0.0043491787,0.0000000000,0.0001646508,0.00,1.00,1.00,0.0006614482
"11",0.0271198997,0.0115644640,0.0269571981,0.0001627016,0.0000000000,0.0166799178,0.00,1.00,1.00,0.0020569733
"12",0.0076587548,0.0236290647,-0.005562292,0.0132210471,0.0000000000,0.0039665036,0.00,1.00,1.00,0.0002175749
"13",-0.025316132,0.0244663479,-0.028516322,0.0032001896,0.0000000000,-0.018852953,0.00,1.00,1.00,0.0007687877
"14",-0.022133064,0.0131875158,-0.013300867,-0.008832197,0.0230088016,-0.016835178,1.00,1.00,1.00,0.0042936849
"15",-0.023357900,0.0030365669,-0.014525703,-0.008832197,0.0191088015,-0.016610934,1.00,1.00,1.00,0.0049459382
"16",-0.020918147,-0.006099287,-0.012085950,-0.008832197,0.0187517711,-0.014071997,1.00,1.00,1.00,0.0050127622
"17",-0.026918948,-0.014321556,-0.018086751,-0.008832197,0.0138260108,-0.017188815,1.00,1.00,1.00,0.0058367180
"18",-0.003825652,-0.021721597,0.0050065451,-0.008832197,0.0200578273,-0.001184467,1.00,1.00,1.00,0.0048122225
"19",0.0539717803,-0.020540756,0.0549630988,-0.000991318,0.0000000000,0.0376962288,0.00,1.00,1.00,0.0025392565
"20",0.0241661892,0.0111696497,-0.005490141,0.0296563302,0.0000000000,0.0178908508,0.00,1.00,1.00,0.0000039533
"21",0.0454126608,0.0242300960,0.0312352495,0.0141774113,0.0000000000,0.0288706172,0.00,1.00,1.00,0.0001704725
"22",0.0427756672,0.0447402696,0.0198424840,0.0229331832,0.0000000000,0.0258876662,0.00,1.00,1.00,0.0000113219
"23",0.0472772096,0.0609325563,0.0266108960,0.0206663136,0.0000000000,0.0268988918,0.00,1.00,1.00,0.0000138726
"24",0.0256837998,0.0763852355,0.0041378650,0.0215459348,0.0000000000,0.0112121920,0.00,1.00,1.00,0.0000131312
"25",0.0140100848,0.0778579010,0.0048988957,0.0091111891,0.0000000000,0.0021384886,0.00,1.00,1.00,0.0004286396
"26",0.0115014279,0.0719566870,0.0096168518,0.0018845761,0.0000000000,0.0003613569,0.00,1.00,0.00,0.0013837316
"27",0.0237635733,0.0652173483,0.0233072433,0.0004563301,0.0000000000,0.0089329305,0.00,1.00,1.00,0.0019573921
"28",0.0223399985,0.0659579661,0.0150776459,0.0072623526,0.0000000000,0.0086231722,0.00,1.00,1.00,0.0005195759
"29",0.0250024184,0.0663801652,0.0179844226,0.0070179958,0.0000000000,0.0102994594,0.00,1.00,1.00,0.0005318683
"30",-0.019930587,0.0680956469,-0.028284085,0.0083534982,0.0000000000,-0.019184893,0.00,1.00,1.00,0.0004652481
"31",-0.029890633,0.0524538849,-0.021058435,-0.008832197,0.0232795357,-0.025865046,1.00,1.00,1.00,0.0042082441
"32",-0.030880612,0.0383762991,-0.022048415,-0.008832197,0.0368572020,-0.025114213,1.00,1.00,1.00,0.0020223702
"33",-0.047046801,0.0257064719,-0.038214604,-0.008832197,0.0355018675,-0.034468999,1.00,1.00,1.00,0.0022595187
"34",-0.076760716,0.0143036274,-0.067928518,-0.008832197,0.0554428919,-0.052881050,1.00,1.00,1.00,0.0008467762
"35",-0.078589326,0.0040410674,-0.069757128,-0.008832197,0.0979000562,-0.053081495,1.00,1.00,1.00,0.0004296806
"36",-0.090690754,-0.005195237,-0.081858557,-0.008832197,0.0987410660,-0.060151783,1.00,1.00,1.00,0.0004296217
"37",-0.070115002,-0.013507910,-0.061282804,-0.008832197,0.1166155171,-0.045767190,1.00,1.00,1.00,0.0004246271
"38",-0.071081773,-0.020989317,-0.062249575,-0.008832197,0.0818835043,-0.045662247,1.00,1.00,1.00,0.0004350120
"39",-0.067085673,-0.027722582,-0.058253476,-0.008832197,0.0818635249,-0.042351801,1.00,1.00,0.00,0.0007523416
"40",-0.060657973,-0.033782521,-0.051825775,-0.008832197,0.0743587425,-0.037495971,1.00,1.00,1.00,0.0005525565
"41",-0.045722650,-0.039236466,-0.036890453,-0.008832197,0.0634536555,-0.027067293,1.00,1.00,1.00,0.0007310891
"42",-0.095518533,-0.044145017,-0.086686336,-0.008832197,0.0407508952,-0.059520593,1.00,1.00,1.00,0.0015725163
"43",-0.074929738,-0.048562713,-0.066097541,-0.008832197,0.1166532196,-0.045452417,1.00,1.00,1.00,0.0004253864
"44",-0.044810592,-0.052538639,-0.035978395,-0.008832197,0.0822219363,-0.025103159,1.00,1.00,1.00,0.0004368500
"45",-0.075547361,-0.056116972,-0.066715164,-0.008832197,0.0368093770,-0.045102584,1.00,1.00,1.00,0.0022015479
"46",-0.031683633,-0.059337472,-0.022851436,-0.008832197,0.0816329054,-0.015703503,1.00,1.00,1.00,0.0004491020
"47",-0.042920280,-0.062235922,-0.034088083,-0.008832197,0.0175206597,-0.022852879,1.00,1.00,1.00,0.0052629637
"48",-0.008481762,-0.064844527,0.0003504348,-0.008832197,0.0322277554,0.0002570291,1.00,1.00,1.00,0.0029268127
"49",0.0113521917,-0.058344554,0.0113366710,0.0000155206,0.0000000000,0.0136630062,0.00,1.00,1.00,0.0020850620
"50",0.0257477482,-0.041960591,0.0151982405,0.0105495078,0.0000000000,0.0225808797,0.00,1.00,1.00,0.0003412125
"51",0.0589844576,-0.020133891,0.0413538172,0.0176306404,0.0000000000,0.0429958962,0.00,1.00,1.00,0.0000161483
"52",0.0501362612,0.0157192687,0.0162964903,0.0338397709,0.0000000000,0.0350076954,0.00,1.00,1.00,0.0000000617
"53",0.0092161398,0.0418972207,-0.018533739,0.0277498789,0.0000000000,0.0046038070,0.00,1.00,1.00,0.0000063055
"54",0.0347499498,0.0414633645,0.0309940839,0.0037558658,0.0000000000,0.0189405269,0.00,1.00,1.00,0.0006941972
"55",0.0428324511,0.0524513507,0.0276981285,0.0151343226,0.0000000000,0.0242900748,0.00,1.00,1.00,0.0001279747
"56",0.0363117584,0.0666379546,0.0168800194,0.0194317390,0.0000000000,0.0189745157,0.00,1.00,1.00,0.0000152277
"57",0.0448466009,0.0752352111,0.0295855490,0.0152610519,0.0000000000,0.0232403428,0.00,1.00,1.00,0.0001254249
"58",0.0529929565,0.0864062683,0.0342983781,0.0186945783,0.0000000000,0.0277692126,0.00,1.00,1.00,0.0000162164
"59",0.0329206274,0.1001221502,0.0105641187,0.0223565087,0.0000000000,0.0135916641,0.00,1.00,1.00,0.0000125596
"60",0.0840232466,0.1011936223,0.0729395595,0.0110836871,0.0000000000,0.0457125812,0.00,1.00,1.00,0.0003339159
"61",0.0639749349,0.1278525029,0.0271966920,0.0367782429,0.0000000000,0.0325145470,0.00,1.00,1.00,0.0000005233
30.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.026388495,0.0000000000,-0.026388495,0.0000000000,0.0000000000,-0.017399315,0.00,1.00,1.00,0.0021212147
"3",-0.015568269,-0.008832197,-0.006736072,-0.008832197,0.0203434612,-0.010264974,1.00,1.00,1.00,0.0047531925
"4",-0.018851642,-0.016066298,-0.010734322,-0.008117320,0.0000000000,-0.011613770,0.00,1.00,1.00,0.0056589900
"5",-0.019811630,-0.023291865,-0.010979432,-0.008832197,0.0039745469,-0.011577227,1.00,1.00,1.00,0.0061306871
"6",-0.013511595,-0.029794876,-0.004679398,-0.008832197,0.0038012985,-0.006743129,1.00,1.00,1.00,0.0061239883
"7",0.0079468363,-0.032200851,0.0133322987,-0.005385462,0.0000000000,0.0080532281,0.00,1.00,1.00,0.0044522119
"8",-0.002827038,-0.022734137,-0.009073666,0.0062466283,0.0000000000,0.0011565313,0.00,1.00,1.00,0.0005612924
"9",-0.013602997,-0.019611513,-0.014452207,0.0008492103,0.0000000000,-0.006855607,0.00,1.00,1.00,0.0017459432
"10",-0.030981770,-0.023102255,-0.025529878,-0.005451893,0.0000000000,-0.018626792,0.00,1.00,1.00,0.0044829589
"11",-0.018010162,-0.029624227,-0.009177965,-0.008832197,0.0230342201,-0.009733406,1.00,1.00,1.00,0.0043362995
"12",0.0011413079,-0.034398593,0.0088780975,-0.007736790,0.0000000000,0.0035372963,0.00,1.00,1.00,0.0054901878
"13",0.0210428878,-0.028271727,0.0183558804,0.0026870074,0.0000000000,0.0171536230,0.00,1.00,1.00,0.0009524822
"14",0.0108247521,-0.012019332,-0.002600470,0.0134252219,0.0000000000,0.0098112279,0.00,1.00,1.00,0.0002019756
"15",0.0087726826,-0.003112862,0.0010681460,0.0077045366,0.0000000000,0.0069160484,0.00,1.00,1.00,0.0004895986
"16",0.0090974332,0.0026492325,0.0036466246,0.0054508086,0.0000000000,0.0062910960,0.00,1.00,1.00,0.0006044187
"17",0.0162300212,0.0073602232,0.0112541073,0.0049759139,0.0000000000,0.0104513178,0.00,1.00,1.00,0.0006290361
"18",0.0625496499,0.0149035066,0.0542703442,0.0082793057,0.0000000000,0.0405273846,0.00,1.00,1.00,0.0004627575
"19",0.0367886648,0.0455304587,0.0046713621,0.0321173027,0.0000000000,0.0228347987,0.00,1.00,1.00,0.0000018894
"20",0.0515583882,0.0592218355,0.0333139655,0.0182444227,0.0000000000,0.0296349567,0.00,1.00,1.00,0.0000163915
"21",0.0596424738,0.0770153184,0.0359268073,0.0237156665,0.0000000000,0.0336393206,0.00,1.00,1.00,0.0000108891
"22",0.0611253763,0.0963096983,0.0341294646,0.0269959117,0.0000000000,0.0329260419,0.00,1.00,1.00,0.0000077454
"23",0.0944908161,0.1132020561,0.0679674884,0.0265233277,0.0000000000,0.0529157932,0.00,1.00,1.00,0.0000084291
"24",0.0769038056,0.1445060067,0.0342796493,0.0426241562,0.0000000000,0.0398275213,0.00,1.00,1.00,0.0000002859
"25",0.0682386708,0.1623558757,0.0359382012,0.0323004696,0.0000000000,0.0312598363,0.00,1.00,1.00,0.0000031842
"26",0.0707999419,0.1716098191,0.0453104109,0.0254895310,0.0000000000,0.0312771951,0.00,1.00,1.00,0.0000101537
"27",0.0827065137,0.1799915280,0.0571638229,0.0255426909,0.0000000000,0.0381550468,0.00,1.00,1.00,0.0000101935
"28",0.0459920782,0.1931217137,0.0148627397,0.0311293385,0.0000000000,0.0135670555,0.00,1.00,1.00,0.0000047236
"29",0.0740505705,0.1851315363,0.0627285766,0.0113219939,0.0000000000,0.0305653232,0.00,1.00,1.00,0.0003328606
"30",0.0739021888,0.1916423181,0.0488782534,0.0250239354,0.0000000000,0.0311994588,0.00,1.00,1.00,0.0000108487
"31",0.0045231060,0.1980405910,-0.021039399,0.0255625048,0.0000000000,-0.014350477,0.00,1.00,1.00,0.0000103738
"32",0.0034624105,0.1694043346,0.0122946078,-0.008832197,0.0134167590,-0.015595501,1.00,1.00,1.00,0.0058257164
"33",-0.014418020,0.1436317039,-0.005585822,-0.008832197,0.0158071291,-0.024698005,1.00,1.00,1.00,0.0054141104
"34",-0.004219078,0.1204363362,0.0046131192,-0.008832197,0.0334740456,-0.015810252,1.00,1.00,1.00,0.0024375152
"35",0.0061077190,0.0995605053,0.0149399163,-0.008832197,0.0164179543,-0.007018446,1.00,1.00,1.00,0.0053312611
"36",0.0165562964,0.0842228151,0.0219379360,-0.005381640,0.0000000000,0.0016875564,0.00,1.00,1.00,0.0044677691
"37",-0.010759644,0.0773395945,-0.012298705,0.0015390609,0.0000000000,-0.014784101,0.00,1.00,1.00,0.0015039945
"38",-0.024629455,0.0607734378,-0.015797258,-0.008832197,0.0146822442,-0.023244594,1.00,1.00,1.00,0.0056503423
"39",-0.006993119,0.0458638967,0.0018390784,-0.008832197,0.0314305683,-0.010197705,1.00,1.00,1.00,0.0028803359
"40",-0.016875956,0.0332967566,-0.008895206,-0.007980750,0.0000000000,-0.015327388,0.00,1.00,1.00,0.0055982420
"41",-0.044728248,0.0211348837,-0.035896051,-0.008832197,0.0159988588,-0.032491358,1.00,1.00,1.00,0.0054506426
"42",-0.051388699,0.0101891980,-0.042556502,-0.008832197,0.0512618880,-0.035782984,1.00,1.00,1.00,0.0009195992
"43",-0.028111230,0.0003380809,-0.019279033,-0.008832197,0.0586324515,-0.019467530,1.00,1.00,1.00,0.0007973317
"44",-0.037234191,-0.008527924,-0.028401994,-0.008832197,0.0244791881,-0.024581251,1.00,1.00,1.00,0.0040780308
"45",-0.008611576,-0.016507329,0.0002206212,-0.008832197,0.0350433968,-0.004884733,1.00,1.00,1.00,0.0024043906
"46",-0.043382290,-0.018749359,-0.039489527,-0.003892763,0.0000000000,-0.027101726,0.00,1.00,1.00,0.0038010209
"47",-0.039177960,-0.025706621,-0.030345762,-0.008832197,0.0404796854,-0.024119927,1.00,1.00,1.00,0.0015764653
"48",-0.047033513,-0.031968156,-0.038201315,-0.008832197,0.0343322037,-0.028673586,1.00,1.00,1.00,0.0025425772
"49",-0.031874037,-0.037603538,-0.023041840,-0.008832197,0.0440504557,-0.018075170,1.00,1.00,1.00,0.0010572780
"50",-0.029706751,-0.042675381,-0.020874554,-0.008832197,0.0220764346,-0.016118955,1.00,1.00,1.00,0.0045055803
"51",-0.025153940,-0.047240040,-0.016321743,-0.008832197,0.0181902362,-0.012633400,1.00,1.00,1.00,0.0051407151
"52",-0.010950091,-0.051348234,-0.002117893,-0.008832197,0.0113055258,-0.002799854,1.00,1.00,1.00,0.0062769004
"53",-0.023213338,-0.048554744,-0.020872004,-0.002341334,0.0000000000,-0.010536660,0.00,1.00,1.00,0.0031143883
"54",-0.017098496,-0.052104236,-0.008693529,-0.008404967,0.0000000000,-0.006748224,0.00,1.00,1.00,0.0057869646
"55",-0.019645265,-0.052334557,-0.014204521,-0.005440744,0.0000000000,-0.008101566,0.00,1.00,1.00,0.0044729714
"56",-0.066499437,-0.053603884,-0.059996654,-0.006502783,0.0000000000,-0.039125838,0.00,1.00,1.00,0.0049421045
"57",-0.071238925,-0.057075693,-0.062406728,-0.008832197,0.0676592835,-0.042150969,1.00,1.00,1.00,0.0006694079
"58",-0.059178784,-0.060200321,-0.050346587,-0.008832197,0.0747350726,-0.033840611,1.00,1.00,1.00,0.0005576525
"59",-0.029385173,-0.063012486,-0.020552976,-0.008832197,0.0559051594,-0.013797601,1.00,1.00,1.00,0.0008639165
"60",-0.056175522,-0.065543435,-0.047343325,-0.008832197,0.0137406770,-0.031303412,1.00,1.00,1.00,0.0058830096
"61",-0.039388873,-0.067821288,-0.030556676,-0.008832197,0.0504146833,-0.019933201,1.00,1.00,1.00,0.0009572355
31.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",0.0063171175,0.0000000000,0.0063171175,0.0000000000,0.0000000000,0.0041652058,0.00,1.00,1.00,0.0021212147
"3",0.0003904647,0.0032887058,-0.002898241,0.0032887058,0.0000000000,0.0002574538,0.00,1.00,1.00,0.0007170468
"4",-0.006702539,0.0031717327,-0.006914437,0.0002118974,0.0000000000,-0.004724980,0.00,1.00,1.00,0.0020317168
"5",0.0102486374,-0.000868562,0.0139717588,-0.003723121,0.0000000000,0.0064593724,0.00,1.00,1.00,0.0037317246
"6",-0.023211170,0.0043158452,-0.028308721,0.0050975509,0.0000000000,-0.015224435,0.00,1.00,1.00,0.0006225507
"7",-0.044430287,-0.004947937,-0.035598089,-0.008832197,0.0160080098,-0.029686219,1.00,1.00,1.00,0.0054667714
"8",-0.038895674,-0.013285340,-0.030063477,-0.008832197,0.0457313345,-0.025195206,1.00,1.00,1.00,0.0010217268
"9",-0.036559263,-0.020789004,-0.027727066,-0.008832197,0.0363908599,-0.022891350,1.00,1.00,1.00,0.0022011063
"10",-0.051881287,-0.027542300,-0.043049089,-0.008832197,0.0317146123,-0.032325235,1.00,1.00,1.00,0.0029465810
"11",-0.067757682,-0.033620268,-0.058925485,-0.008832197,0.0518566109,-0.042205622,1.00,1.00,1.00,0.0009225213
"12",-0.070136275,-0.039090438,-0.061304078,-0.008832197,0.0741872397,-0.043230234,1.00,1.00,1.00,0.0005575007
"13",-0.026981594,-0.044013592,-0.018149397,-0.008832197,0.0767205366,-0.014177348,1.00,1.00,1.00,0.0005193585
"14",-0.026263750,-0.048444430,-0.017431553,-0.008832197,0.0143310357,-0.013243228,1.00,1.00,1.00,0.0057744110
"15",-0.041814227,-0.052432184,-0.032982030,-0.008832197,0.0125179223,-0.023129398,1.00,1.00,1.00,0.0060764106
"16",-0.037149845,-0.056021163,-0.028317648,-0.008832197,0.0326594072,-0.019669500,1.00,1.00,1.00,0.0028447819
"17",-0.019912120,-0.059251244,-0.011079923,-0.008832197,0.0255413706,-0.007909831,1.00,1.00,1.00,0.0039703726
"18",-0.053443699,-0.059694455,-0.047075364,-0.006368335,0.0000000000,-0.029838360,0.00,1.00,1.00,0.0048818330
"19",-0.028357559,-0.062557207,-0.019525362,-0.008832197,0.0470911695,-0.013163624,1.00,1.00,1.00,0.0010119328
"20",-0.031673409,-0.065133683,-0.022841212,-0.008832197,0.0124760273,-0.015094298,1.00,1.00,1.00,0.0060907733
"21",-0.040612702,-0.067452512,-0.031780504,-0.008832197,0.0163539384,-0.020783323,1.00,1.00,1.00,0.0054571917
"22",-0.019099112,-0.069539458,-0.010266915,-0.008832197,0.0279905069,-0.006291587,1.00,1.00,1.00,0.0035972921
"23",0.0246968957,-0.067711579,0.0298229625,-0.005126067,0.0000000000,0.0229730376,0.00,1.00,1.00,0.0043310890
"24",0.0331569717,-0.043135486,0.0153520364,0.0178049354,0.0000000000,0.0284088395,0.00,1.00,1.00,0.0000156949
"25",0.0750291808,-0.016614859,0.0528221026,0.0222070782,0.0000000000,0.0537338612,0.00,1.00,1.00,0.0000113454
"26",0.0790610768,0.0273875036,0.0367202000,0.0423408769,0.0000000000,0.0537670939,0.00,1.00,1.00,0.0000012420
"27",0.0348762428,0.0673500602,-0.007825064,0.0427013070,0.0000000000,0.0203920943,0.00,1.00,1.00,0.0000009504
"28",-0.002717636,0.0770078079,-0.019110390,0.0163927537,0.0000000000,-0.007993206,0.00,1.00,1.00,0.0000706257
"29",-0.033873890,0.0631195286,-0.027686392,-0.006187499,0.0000000000,-0.029267089,0.00,1.00,1.00,0.0048151851
"30",-0.035502589,0.0479753784,-0.026670392,-0.008832197,0.0437353333,-0.029099107,1.00,1.00,1.00,0.0010410399
"31",-0.034603686,0.0343456433,-0.025771489,-0.008832197,0.0436153633,-0.027155937,1.00,1.00,1.00,0.0010465408
"32",-0.032458209,0.0220788817,-0.023626012,-0.008832197,0.0397712096,-0.024520756,1.00,1.00,1.00,0.0015924229
"33",-0.056270617,0.0110387962,-0.047438419,-0.008832197,0.0344976232,-0.039079778,1.00,1.00,1.00,0.0024435856
"34",-0.049382228,0.0011027193,-0.040550031,-0.008832197,0.0659198454,-0.033555758,1.00,1.00,1.00,0.0006757360
"35",-0.003099933,-0.007839750,0.0057322638,-0.008832197,0.0539535606,-0.002146719,1.00,1.00,0.00,0.0082475650
"36",-0.002664497,-0.008769691,-0.000950581,-0.001713916,0.0000000000,-0.001024751,0.00,1.00,1.00,0.0028568542
"37",0.0219209868,-0.008724130,0.0227523950,-0.000831408,0.0000000000,0.0152860283,0.00,1.00,1.00,0.0024753553
"38",0.0426426904,0.0041848597,0.0306061134,0.0120365770,0.0000000000,0.0289557515,0.00,1.00,1.00,0.0002734225
"39",0.0242252282,0.0266627377,0.0013288642,0.0228963640,0.0000000000,0.0155761278,0.00,1.00,1.00,0.0000111456
"40",0.0222863595,0.0364034534,0.0098793700,0.0124069895,0.0000000000,0.0121800546,0.00,1.00,1.00,0.0002597191
"41",-0.015984613,0.0425130745,-0.025734580,0.0097499665,0.0000000000,-0.013881164,0.00,1.00,1.00,0.0003925065
"42",-0.021776334,0.0294295698,-0.012944136,-0.008832197,0.0131417191,-0.018241297,1.00,1.00,1.00,0.0059286502
"43",-0.017706214,0.0176544155,-0.008874017,-0.008832197,0.0217493959,-0.014376550,1.00,1.00,1.00,0.0044963017
"44",-0.018997261,0.0070567767,-0.010165064,-0.008832197,0.0142548541,-0.014148909,1.00,1.00,1.00,0.0057523891
"45",-0.014358109,-0.002481098,-0.005525912,-0.008832197,0.0138834902,-0.010119107,1.00,1.00,1.00,0.0058202278
"46",-0.013819575,-0.010224429,-0.005828134,-0.007991441,0.0000000000,-0.008882217,0.00,1.00,1.00,0.0056032805
"47",-0.029659428,-0.016231801,-0.022629614,-0.007029814,0.0000000000,-0.018617836,0.00,1.00,1.00,0.0051783584
"48",-0.023140196,-0.023440818,-0.014307999,-0.008832197,0.0229430406,-0.013759912,1.00,1.00,1.00,0.0043441451
"49",-0.036972577,-0.029928933,-0.028140380,-0.008832197,0.0133419189,-0.022232290,1.00,1.00,1.00,0.0059265887
"50",-0.021755712,-0.035768237,-0.012923514,-0.008832197,0.0304772380,-0.011573545,1.00,1.00,1.00,0.0031547837
"51",-0.011219894,-0.041023611,-0.002387696,-0.008832197,0.0040311486,-0.004059026,1.00,1.00,1.00,0.0061328701
"52",-0.018932140,-0.040223742,-0.015629648,-0.003302492,0.0000000000,-0.008669353,0.00,1.00,1.00,0.0035369945
"53",-0.033388870,-0.043123327,-0.026466911,-0.006921959,0.0000000000,-0.018312445,0.00,1.00,1.00,0.0051287172
"54",-0.057082636,-0.047643192,-0.048250438,-0.008832197,0.0226180677,-0.033729331,1.00,1.00,1.00,0.0044237979
"55",-0.070359885,-0.051711070,-0.061527688,-0.008832197,0.0553731496,-0.042109679,1.00,1.00,1.00,0.0008690704
"56",-0.059802325,-0.055372160,-0.050970128,-0.008832197,0.0744826531,-0.034745338,1.00,1.00,1.00,0.0005596150
"57",-0.088992996,-0.058667141,-0.080160798,-0.008832197,0.0578087728,-0.053757641,1.00,1.00,1.00,0.0008309047
"58",-0.081937202,-0.061632625,-0.073105004,-0.008832197,0.1027176352,-0.048783551,1.00,1.00,1.00,0.0004296341
"59",-0.054444952,-0.064301559,-0.045612755,-0.008832197,0.0906246454,-0.030282799,1.00,1.00,0.00,0.0102084690
"60",-0.051272648,-0.066703601,-0.042440451,-0.008832197,0.0481531355,-0.027932247,1.00,1.00,1.00,0.0009950928
"61",-0.062074493,-0.068865438,-0.053242296,-0.008832197,0.0430989263,-0.034877161,1.00,1.00,1.00,0.0012687475
32.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.008410985,0.0000000000,-0.008410985,0.0000000000,0.0000000000,-0.005545802,0.00,1.00,1.00,0.0021212147
"3",-0.014328064,-0.004377874,-0.009950190,-0.004377874,0.0000000000,-0.009447242,0.00,1.00,1.00,0.0040163082
"4",0.0218698608,-0.011404810,0.0293345839,-0.007464723,0.0000000000,0.0148351110,0.00,1.00,1.00,0.0053705318
"5",0.0567877831,0.0014054609,0.0451179932,0.0116697899,0.0000000000,0.0385507242,0.00,1.00,1.00,0.0002912816
"6",0.0840829879,0.0317334160,0.0536144868,0.0304685012,0.0000000000,0.0553017864,0.00,1.00,1.00,0.0000033892
"7",0.1039130767,0.0725123025,0.0599608486,0.0439522281,0.0000000000,0.0653668586,0.00,1.00,1.00,0.0000011108
"8",0.1053013716,0.1175460073,0.0530164365,0.0522849351,0.0000000000,0.0622844996,0.00,1.00,1.00,0.0000020814
"9",0.0917736699,0.1559598139,0.0416052626,0.0501684074,0.0000000000,0.0491181733,0.00,1.00,1.00,0.0000014097
"10",0.0814029908,0.1802050158,0.0415618075,0.0398411833,0.0000000000,0.0387591235,0.00,1.00,1.00,0.0000004510
"11",0.0681885169,0.1938025557,0.0365704754,0.0316180415,0.0000000000,0.0279447849,0.00,1.00,1.00,0.0000042445
"12",0.0639096730,0.1973628642,0.0409691089,0.0229405641,0.0000000000,0.0239335707,0.00,1.00,1.00,0.0000130282
"13",0.0869943419,0.1973374268,0.0672834928,0.0197108490,0.0000000000,0.0385612811,0.00,1.00,1.00,0.0000163317
"14",0.0963643895,0.2091430728,0.0648250009,0.0315393886,0.0000000000,0.0446319536,0.00,1.00,1.00,0.0000045041
"15",0.1031187556,0.2247402680,0.0666072531,0.0365115025,0.0000000000,0.0479130028,0.00,1.00,1.00,0.0000013290
"16",0.0843085797,0.2415197351,0.0450550858,0.0392534939,0.0000000000,0.0343229340,0.00,1.00,1.00,0.0000010220
"17",0.0746812849,0.2456612854,0.0463877611,0.0282935238,0.0000000000,0.0265925106,0.00,1.00,1.00,0.0000081559
"18",0.0956201053,0.2431204179,0.0735948443,0.0220252610,0.0000000000,0.0397242077,0.00,1.00,1.00,0.0000144374
"19",0.0856390822,0.2514992437,0.0529482146,0.0326908676,0.0000000000,0.0335169808,0.00,1.00,1.00,0.0000038586
"20",0.0892869030,0.2540262999,0.0616099224,0.0276769806,0.0000000000,0.0351125236,0.00,1.00,1.00,0.0000088635
"21",0.0827499051,0.2576088076,0.0537647675,0.0289851377,0.0000000000,0.0306719824,0.00,1.00,1.00,0.0000075990
"22",0.0678891971,0.2572320026,0.0425051214,0.0253840757,0.0000000000,0.0207769346,0.00,1.00,1.00,0.0000111942
"23",0.0741482935,0.2488384618,0.0568186340,0.0173296594,0.0000000000,0.0248427571,0.00,1.00,1.00,0.0000531776
"24",0.1055388733,0.2445674106,0.0849260783,0.0206127951,0.0000000000,0.0458305690,0.00,1.00,1.00,0.0000158878
"25",0.0857922372,0.2577740905,0.0481288162,0.0376634209,0.0000000000,0.0334850939,0.00,1.00,1.00,0.0000013962
"26",0.0531201719,0.2596715223,0.0254453310,0.0276748409,0.0000000000,0.0112479605,0.00,1.00,1.00,0.0000089273
"27",0.0309752107,0.2432863428,0.0213932380,0.0095819727,0.0000000000,-0.003182573,0.00,1.00,1.00,0.0004242160
"28",0.0325527814,0.2167942594,0.0347162305,-0.002163449,0.0000000000,-0.000739731,0.00,1.00,1.00,0.0031205540
"29",0.0279371052,0.1949103470,0.0281415917,-0.000204487,0.0000000000,-0.001399570,0.00,1.00,1.00,0.0022913557
"30",0.0037876227,0.1746589078,0.0045480272,-0.000760404,0.0000000000,-0.015112133,0.00,1.00,1.00,0.0025174801
"31",0.0026366484,0.1483608197,0.0114688457,-0.008832197,0.0148887278,-0.014086983,1.00,1.00,1.00,0.0055731216
"32",-0.001769847,0.1246925405,0.0070623501,-0.008832197,0.0130646266,-0.014634533,1.00,1.00,1.00,0.0059027073
"33",-0.024156282,0.1033910891,-0.015324085,-0.008832197,0.0141762756,-0.027127441,1.00,1.00,1.00,0.0057170080
"34",0.0090248765,0.0842197829,0.0178570737,-0.008832197,0.0387857146,-0.003579601,1.00,1.00,1.00,0.0016336052
