"model solutions"
1.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"40",0.0683150025,0.0460308129,0.0409355797,0.0273794229,0.0000000000,0.0430285434,0.00,1.00,1.00,0.0000067381
"41",0.0785295775,0.0757251693,0.0442321398,0.0342974378,0.0000000000,0.0472951592,0.00,1.00,1.00,0.0000004972
"42",0.0813499937,0.1060368898,0.0434657563,0.0378842374,0.0000000000,0.0462900395,0.00,1.00,1.00,0.0000001646
"43",0.0961122468,0.1327031210,0.0588423267,0.0372699201,0.0000000000,0.0530448699,0.00,1.00,1.00,0.0000004832
"44",0.0833354544,0.1622883721,0.0404798912,0.0428555632,0.0000000000,0.0421881533,0.00,1.00,1.00,0.0000001776
"45",0.1095512613,0.1803530954,0.0752577008,0.0342935605,0.0000000000,0.0564582822,0.00,1.00,1.00,0.0000014214
"46",0.1163466059,0.2082308490,0.0704335427,0.0459130632,0.0000000000,0.0591669436,0.00,1.00,1.00,0.0000002974
"47",0.1423698395,0.2356920826,0.0940855210,0.0482843185,0.0000000000,0.0733930948,0.00,1.00,1.00,0.0000004567
"48",0.1614143884,0.2721501883,0.1013870745,0.0600273139,0.0000000000,0.0830978795,0.00,1.00,1.00,0.0000020286
"49",0.1803991902,0.3131588000,0.1121755597,0.0682236305,0.0000000000,0.0918770098,0.00,1.00,1.00,0.0000029911
"50",0.1908626725,0.3575983171,0.1151072753,0.0757553972,0.0000000000,0.0947297205,0.00,1.00,1.00,0.0000038133
"51",0.1646430557,0.4003205715,0.0861609696,0.0784820861,0.0000000000,0.0738407254,0.00,1.00,1.00,0.0000038949
"52",0.1424754690,0.4218219618,0.0809420216,0.0615334474,0.0000000000,0.0558699382,0.00,1.00,1.00,0.0000011053
"53",0.1236628256,0.4263975959,0.0769049953,0.0467578302,0.0000000000,0.0420211058,0.00,1.00,1.00,0.0000011995
"54",0.1076170112,0.4190480844,0.0723267631,0.0352902481,0.0000000000,0.0314341554,0.00,1.00,1.00,0.0000032095
"55",0.0767294503,0.4036371103,0.0502356159,0.0264938343,0.0000000000,0.0124405429,0.00,1.00,1.00,0.0000115874
"56",0.0989764518,0.3740267391,0.0882231119,0.0107533398,0.0000000000,0.0279009860,0.00,1.00,1.00,0.0003818472
"57",0.0914364011,0.3600866631,0.0679738031,0.0234625980,0.0000000000,0.0256561707,0.00,1.00,1.00,0.0000141589
"58",0.0827478769,0.3456579202,0.0611679535,0.0215799234,0.0000000000,0.0213184964,0.00,1.00,1.00,0.0000159002
"59",0.0639623460,0.3290731807,0.0459812935,0.0179810524,0.0000000000,0.0105602040,0.00,1.00,1.00,0.0000347583
"60",0.0091179063,0.3052906508,-0.000006882,0.0091247882,0.0000000000,-0.023124224,0.00,1.00,1.00,0.0004528265
"61",0.0117319495,0.2659293884,0.0205641468,-0.008832197,0.0292866294,-0.019453782,1.00,1.00,1.00,0.0029605187
286.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.023672278,0.0000000000,-0.023672278,0.0000000000,0.0000000000,-0.015608370,0.00,1.00,1.00,0.0021212147
"3",0.0010216257,-0.008832197,0.0098538230,-0.008832197,0.0167970471,0.0006736112,1.00,1.00,1.00,0.0053384401
"4",0.0202007055,-0.007441106,0.0196928337,0.0005078717,0.0000000000,0.0141567622,0.00,1.00,1.00,0.0018991675
"5",-0.001584391,0.0044535351,-0.012734921,0.0111505304,0.0000000000,-0.000349363,0.00,1.00,0.00,0.0003466912
"6",-0.006443593,0.0037437875,-0.006179199,-0.000264394,0.0000000000,-0.004662481,0.00,1.00,0.00,0.0022656430
"7",-0.022229802,-0.000303128,-0.018557265,-0.003672537,0.0000000000,-0.015001603,0.00,1.00,1.00,0.0037098539
"8",-0.024614923,-0.009105013,-0.015782726,-0.008832197,0.0156057665,-0.016202049,1.00,1.00,1.00,0.0055366057
"9",-0.042226663,-0.017026709,-0.033394465,-0.008832197,0.0180467041,-0.027014022,1.00,1.00,1.00,0.0051382707
"10",-0.023829501,-0.024156235,-0.014997304,-0.008832197,0.0402662946,-0.014141554,1.00,1.00,1.00,0.0016062318
"11",-0.056217709,-0.030572809,-0.047385512,-0.008832197,0.0140984626,-0.034884589,1.00,1.00,1.00,0.0058012420
"12",-0.041078824,-0.036347725,-0.032246626,-0.008832197,0.0575479451,-0.024290916,1.00,1.00,1.00,0.0008277261
"13",-0.046182328,-0.041545150,-0.037350131,-0.008832197,0.0348472194,-0.027135927,1.00,1.00,1.00,0.0024789081
"14",-0.023177618,-0.046222832,-0.014345421,-0.008832197,0.0409367848,-0.011430702,1.00,1.00,1.00,0.0015483901
"15",-0.048609138,-0.050432747,-0.039776940,-0.008832197,0.0030103777,-0.027834598,1.00,1.00,1.00,0.0060934827
"16",-0.052885307,-0.054221669,-0.044053110,-0.008832197,0.0425873536,-0.030279836,1.00,1.00,1.00,0.0013139897
"17",-0.039026543,-0.057631700,-0.030194346,-0.008832197,0.0479418463,-0.020746847,1.00,1.00,1.00,0.0009960612
"18",-0.027159939,-0.060700727,-0.018327742,-0.008832197,0.0277813562,-0.012563006,1.00,1.00,1.00,0.0036174858
"19",-0.067654328,-0.063462851,-0.058822131,-0.008832197,0.0112709836,-0.039128281,1.00,1.00,1.00,0.0062888534
"20",-0.064062387,-0.065948764,-0.055230190,-0.008832197,0.0679310297,-0.036493339,1.00,1.00,1.00,0.0006684888
"21",-0.050704347,-0.068186085,-0.041872150,-0.008832197,0.0619944307,-0.027402814,1.00,1.00,1.00,0.0007654697
"22",-0.066709954,-0.070199673,-0.057877756,-0.008832197,0.0419860630,-0.037817025,1.00,1.00,0.00,0.0014390646
"23",-0.056537383,-0.072011903,-0.047705186,-0.008832197,0.0651120600,-0.030880540,1.00,1.00,1.00,0.0007162585
"24",-0.051681432,-0.073642910,-0.042849235,-0.008832197,0.0496236161,-0.027489491,1.00,1.00,1.00,0.0009723022
"25",-0.018829747,-0.075110817,-0.009997550,-0.008832197,0.0422749358,-0.005526264,1.00,1.00,1.00,0.0014068310
"26",0.0104415528,-0.072141532,0.0149833503,-0.004541798,0.0000000000,0.0140504886,0.00,1.00,1.00,0.0040722422
"27",0.0607887488,-0.054135287,0.0499966564,0.0107920924,0.0000000000,0.0471866143,0.00,1.00,1.00,0.0003272768
"28",0.0492857327,-0.011824932,0.0123889064,0.0368968263,0.0000000000,0.0377715106,0.00,1.00,1.00,0.0000006884
"29",0.0894790665,0.0191279822,0.0597086457,0.0297704209,0.0000000000,0.0601705491,0.00,1.00,1.00,0.0000039400
"30",0.0916416767,0.0649333576,0.0439235030,0.0477181737,0.0000000000,0.0585362699,0.00,1.00,1.00,0.0000017956
"31",0.1058807378,0.1052160740,0.0591046856,0.0467760522,0.0000000000,0.0634021531,0.00,1.00,1.00,0.0000012901
"32",0.0961282030,0.1456658582,0.0451568115,0.0509713915,0.0000000000,0.0531336864,0.00,1.00,1.00,0.0000016266
"33",0.1182251705,0.1741096702,0.0752147727,0.0430103978,0.0000000000,0.0636747015,0.00,1.00,1.00,0.0000001067
"34",0.0774661651,0.2083983652,0.0257665031,0.0516996620,0.0000000000,0.0345231480,0.00,1.00,1.00,0.0000012212
"35",0.1157144365,0.2158789504,0.0873940147,0.0283204218,0.0000000000,0.0561312222,0.00,1.00,1.00,0.0000077959
"36",0.0929930506,0.2401620382,0.0471220678,0.0458709828,0.0000000000,0.0407442632,0.00,1.00,1.00,0.0000000380
"37",0.0600075810,0.2496526439,0.0265007715,0.0335068095,0.0000000000,0.0172469835,0.00,1.00,1.00,0.0000030329
"38",0.0500288915,0.2391271891,0.0355890820,0.0144398096,0.0000000000,0.0099711265,0.00,1.00,1.00,0.0001894073
"39",0.1107196370,0.2237222347,0.1022118725,0.0085077645,0.0000000000,0.0500612595,0.00,1.00,1.00,0.0004745013
"40",0.0649793573,0.2423416105,0.0239877580,0.0409915993,0.0000000000,0.0219262998,0.00,1.00,1.00,0.0000007529
"41",0.0618020402,0.2363307720,0.0435787177,0.0182233225,0.0000000000,0.0182106967,0.00,1.00,1.00,0.0000182482
"42",0.1009146981,0.2278875128,0.0857248802,0.0151898180,0.0000000000,0.0439900522,0.00,1.00,0.00,0.0001808658
"43",0.0695747239,0.2411839824,0.0334895030,0.0360852209,0.0000000000,0.0245207551,0.00,1.00,1.00,0.0000015211
"44",0.0390338854,0.2373931607,0.0187063088,0.0203275766,0.0000000000,0.0036251370,0.00,1.00,1.00,0.0000161064
"45",0.0121190682,0.2170091834,0.0087637294,0.0033553388,0.0000000000,-0.013411519,0.00,1.00,1.00,0.0008205591
"46",-0.024085601,0.1864760678,-0.015253404,-0.008832197,0.0116655553,-0.035051558,1.00,1.00,1.00,0.0061346899
"47",-0.052155760,0.1589962637,-0.043323563,-0.008832197,0.0538923601,-0.050641231,1.00,1.00,1.00,0.0008303870
"48",-0.032015806,0.1342644401,-0.023183609,-0.008832197,0.0882812276,-0.035227307,1.00,1.00,1.00,0.0004299951
"49",-0.016193695,0.1120057988,-0.007361498,-0.008832197,0.0550819072,-0.022780245,1.00,1.00,1.00,0.0008230736
"50",-0.014458774,0.0919730216,-0.005626577,-0.008832197,0.0299806152,-0.019682717,1.00,1.00,1.00,0.0030529653
"51",-0.001479155,0.0739435221,0.0073530426,-0.008832197,0.0240616100,-0.009412299,1.00,1.00,1.00,0.0040560405
"52",0.0230131373,0.0592279807,0.0303343265,-0.007321189,0.0000000000,0.0082580598,0.00,1.00,1.00,0.0053092361
"53",0.0271966993,0.0600130262,0.0204888558,0.0067078436,0.0000000000,0.0123625945,0.00,1.00,1.00,0.0005467658
"54",0.0640838551,0.0639866515,0.0541089272,0.0099749279,0.0000000000,0.0364764031,0.00,1.00,1.00,0.0003840157
"55",0.0568610976,0.0867762272,0.0276728568,0.0291882408,0.0000000000,0.0313641830,0.00,1.00,1.00,0.0000053933
"56",0.0324455523,0.1033273805,0.0072167762,0.0252287761,0.0000000000,0.0132467322,0.00,1.00,1.00,0.0000096380
"57",0.0217659916,0.1038125082,0.0109481259,0.0108178657,0.0000000000,0.0047475033,0.00,1.00,1.00,0.0003473494
"58",0.0206492994,0.0974563650,0.0166241917,0.0040251076,0.0000000000,0.0039739808,0.00,1.00,1.00,0.0006852710
"59",0.0341083935,0.0911034278,0.0307156942,0.0033926994,0.0000000000,0.0133486654,0.00,1.00,1.00,0.0007304320
"60",0.0351726087,0.0928543562,0.0243113376,0.0108612711,0.0000000000,0.0146303643,0.00,1.00,1.00,0.0003438045
"61",0.0595880720,0.0954592248,0.0476977677,0.0118903043,0.0000000000,0.0304297998,0.00,1.00,1.00,0.0002934610
287.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.011871812,0.0000000000,-0.011871812,0.0000000000,0.0000000000,-0.007827706,0.00,1.00,1.00,0.0021212147
"3",-0.028282957,-0.006178914,-0.022104043,-0.006178914,0.0000000000,-0.018648432,0.00,1.00,1.00,0.0048046735
"4",0.0055322533,-0.014393220,0.0143644506,-0.008832197,0.0229003002,0.0042276453,1.00,1.00,1.00,0.0043411038
"5",0.0579912404,-0.009660001,0.0546973435,0.0032938969,0.0000000000,0.0396363027,0.00,1.00,1.00,0.0007134003
"6",0.1006144482,0.0225627746,0.0693576727,0.0312567756,0.0000000000,0.0673043032,0.00,1.00,1.00,0.0000024636
"7",0.0737335736,0.0737135626,0.0203265081,0.0534070655,0.0000000000,0.0464157289,0.00,1.00,1.00,0.0000026523
"8",0.0453729849,0.1035118941,0.0082032972,0.0371696877,0.0000000000,0.0229221644,0.00,1.00,1.00,0.0000002599
"9",0.0810159462,0.1117162855,0.0624603654,0.0185555808,0.0000000000,0.0434267383,0.00,1.00,1.00,0.0000166340
"10",0.0444981394,0.1355546564,0.0094881399,0.0350099995,0.0000000000,0.0188190298,0.00,1.00,1.00,0.0000008715
"11",0.0404161863,0.1373838298,0.0250315473,0.0153846390,0.0000000000,0.0139712699,0.00,1.00,1.00,0.0001291274
"12",0.0490650476,0.1351448117,0.0375656827,0.0114993649,0.0000000000,0.0194357826,0.00,1.00,1.00,0.0003178882
"13",0.0960238190,0.1375086083,0.0801455412,0.0158782778,0.0000000000,0.0502222645,0.00,1.00,1.00,0.0001052938
"14",0.0607618405,0.1643754305,0.0201441575,0.0406176830,0.0000000000,0.0270400815,0.00,1.00,1.00,0.0000001995
"15",0.0917839533,0.1700366304,0.0696852103,0.0220987430,0.0000000000,0.0447210309,0.00,1.00,1.00,0.0000135954
"16",0.0661781919,0.1894099845,0.0298011748,0.0363770171,0.0000000000,0.0275703397,0.00,1.00,1.00,0.0000010782
"17",0.0634339497,0.1930905962,0.0408123396,0.0226216102,0.0000000000,0.0240238479,0.00,1.00,1.00,0.0000133077
"18",0.0607065723,0.1935509733,0.0409371356,0.0197694367,0.0000000000,0.0219229243,0.00,1.00,1.00,0.0000162327
"19",0.0505805668,0.1922692579,0.0325071848,0.0180733820,0.0000000000,0.0153211439,0.00,1.00,1.00,0.0000179667
"20",0.0322446725,0.1857788973,0.0195081074,0.0127365651,0.0000000000,0.0035561871,0.00,1.00,1.00,0.0002642338
"21",0.0160908383,0.1704277170,0.0128641289,0.0032267094,0.0000000000,-0.006338584,0.00,1.00,1.00,0.0008474901
"22",0.0314543658,0.1486201374,0.0362191737,-0.004764808,0.0000000000,0.0049925003,0.00,1.00,1.00,0.0042106489
"23",0.0102543983,0.1380748815,0.0059376405,0.0043167578,0.0000000000,-0.006836305,0.00,1.00,1.00,0.0006739559
"24",0.0058592806,0.1190740027,0.0110526712,-0.005193391,0.0000000000,-0.008757223,0.00,1.00,1.00,0.0043907900
"25",-0.005837688,0.1004162529,0.0009126615,-0.006750350,0.0000000000,-0.014686763,0.00,1.00,1.00,0.0050618166
"26",-0.035639285,0.0815424304,-0.026807088,-0.008832197,0.0143811932,-0.032488746,1.00,1.00,1.00,0.0056915839
"27",-0.025161847,0.0645559900,-0.016329650,-0.008832197,0.0501916127,-0.023967944,1.00,1.00,1.00,0.0009226308
"28",-0.009821077,0.0492681937,-0.000988880,-0.008832197,0.0328474425,-0.012394781,1.00,1.00,1.00,0.0026463705
"29",-0.028171167,0.0355091771,-0.019338970,-0.008832197,0.0095775850,-0.023049859,1.00,1.00,1.00,0.0063505739
"30",-0.011610253,0.0231260621,-0.002778056,-0.008832197,0.0313260822,-0.010924876,1.00,1.00,1.00,0.0029306935
"31",0.0061427648,0.0122252639,0.0147309568,-0.008588192,0.0000000000,0.0018907257,0.00,1.00,1.00,0.0058665003
"32",0.0605792961,0.0125290702,0.0590529634,0.0015263327,0.0000000000,0.0387582694,0.00,1.00,1.00,0.0014737677
"33",0.0308234802,0.0419775200,0.0001221233,0.0307013569,0.0000000000,0.0191322369,0.00,1.00,1.00,0.0000032844
"34",0.0244745956,0.0530683979,0.0091859658,0.0152886298,0.0000000000,0.0121842532,0.00,1.00,1.00,0.0001205250
"35",0.0113865752,0.0575715992,0.0015765340,0.0098100412,0.0000000000,0.0025628359,0.00,1.00,1.00,0.0003914080
"36",0.0016351323,0.0539895978,-0.000540026,0.0021751584,0.0000000000,-0.004247720,0.00,1.00,1.00,0.0012216016
"37",0.0146386310,0.0453462493,0.0178830196,-0.003244389,0.0000000000,0.0046114043,0.00,1.00,1.00,0.0035363829
"38",0.0275377654,0.0445828735,0.0237665163,0.0037712491,0.0000000000,0.0138809146,0.00,1.00,1.00,0.0006936812
"39",0.0266158632,0.0512532708,0.0154871785,0.0111286847,0.0000000000,0.0133469559,0.00,1.00,0.00,0.0003305506
"40",0.0108982151,0.0568558848,0.0001702741,0.0107279410,0.0000000000,0.0024098846,0.00,1.00,1.00,0.0003457183
"41",-0.008746928,0.0532221478,-0.010798780,0.0020518515,0.0000000000,-0.010991674,0.00,1.00,1.00,0.0012734232
"42",0.0290526825,0.0392982745,0.0376543411,-0.008601659,0.0000000000,0.0141395050,0.00,1.00,1.00,0.0058710543
"43",0.0355322598,0.0466834149,0.0242172919,0.0113149678,0.0000000000,0.0196990454,0.00,1.00,1.00,0.0003152454
"44",0.0273404855,0.0577730854,0.0115824735,0.0157580120,0.0000000000,0.0136263998,0.00,1.00,1.00,0.0000983588
"45",0.0291792356,0.0629683757,0.0182066368,0.0109725989,0.0000000000,0.0137981531,0.00,1.00,1.00,0.0003343979
"46",0.0311223228,0.0677985803,0.0199952806,0.0111270422,0.0000000000,0.0145882867,0.00,1.00,1.00,0.0003273942
"47",0.0353459294,0.0727913206,0.0235733311,0.0117725983,0.0000000000,0.0169063714,0.00,1.00,1.00,0.0002961757
"48",0.0288008235,0.0791488994,0.0151641126,0.0136367108,0.0000000000,0.0121548986,0.00,1.00,1.00,0.0002054305
"49",0.0420909556,0.0811052132,0.0322197519,0.0098712037,0.0000000000,0.0202656964,0.00,1.00,1.00,0.0003912956
"50",0.0142497560,0.0893407844,-0.002096337,0.0163460926,0.0000000000,0.0018632359,0.00,1.00,1.00,0.0000749283
"51",0.0163763311,0.0820967891,0.0146862480,0.0016900831,0.0000000000,0.0025016220,0.00,1.00,1.00,0.0014426457
"52",-0.006243595,0.0760705501,-0.008427035,0.0021834400,0.0000000000,-0.011637750,0.00,1.00,1.00,0.0012307972
"53",0.0020639104,0.0596312978,0.0108961077,-0.008832197,0.0027540630,-0.005654233,1.00,1.00,1.00,0.0060805982
"54",0.0025369292,0.0493159303,0.0068891670,-0.004352238,0.0000000000,-0.003844826,0.00,1.00,1.00,0.0040165102
"55",0.0233844456,0.0414512538,0.0263175290,-0.002933083,0.0000000000,0.0107840028,0.00,1.00,1.00,0.0034008862
"56",0.0093935108,0.0459654157,0.0007342236,0.0086592873,0.0000000000,0.0023278860,0.00,1.00,1.00,0.0004473916
"57",-0.014617554,0.0433289483,-0.016577628,0.0019600741,0.0000000000,-0.013853861,0.00,1.00,1.00,0.0013066762
"58",-0.026230114,0.0301638562,-0.017397916,-0.008832197,0.0130845334,-0.021240036,1.00,1.00,1.00,0.0059380180
"59",-0.021743054,0.0183152733,-0.012910857,-0.008832197,0.0277286891,-0.017097827,1.00,1.00,1.00,0.0035179087
"60",-0.033555690,0.0076515486,-0.024723493,-0.008832197,0.0195842939,-0.023792222,1.00,1.00,1.00,0.0048632661
"61",-0.019229073,-0.001945804,-0.010396875,-0.008832197,0.0331905079,-0.013383374,1.00,1.00,1.00,0.0026721468
288.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",-0.001045104,0.0000000000,-0.001045104,0.0000000000,0.0000000000,-0.000689092,0.00,1.00,1.00,0.0021212147
"3",-0.001598294,-0.000544028,-0.001054266,-0.000544028,0.0000000000,-0.001053839,0.00,1.00,1.00,0.0023550934
"4",0.0055756628,-0.001322979,0.0064090166,-0.000833354,0.0000000000,0.0037273347,0.00,1.00,1.00,0.0024794475
"5",0.0259702833,0.0017483436,0.0230312590,0.0029390243,0.0000000000,0.0172492900,0.00,1.00,1.00,0.0008647830
"6",0.0252285216,0.0152040536,0.0115979773,0.0136305443,0.0000000000,0.0164685116,0.00,1.00,1.00,0.0001960470
"7",0.0001647753,0.0267521736,-0.012903750,0.0130685254,0.0000000000,-0.001307642,0.00,1.00,1.00,0.0002255842
"8",0.0358422837,0.0231085850,0.0368106549,-0.000968371,0.0000000000,0.0210875683,0.00,1.00,1.00,0.0025480004
"9",0.0852376736,0.0375573931,0.0684780070,0.0167596666,0.0000000000,0.0539316757,0.00,1.00,1.00,0.0000460828
"10",0.0825660220,0.0767086626,0.0396590131,0.0429070089,0.0000000000,0.0507668768,0.00,1.00,1.00,0.0000009032
"11",0.0677412122,0.1096993795,0.0270796292,0.0406615831,0.0000000000,0.0372863540,0.00,1.00,1.00,0.0000002566
"12",0.0638583392,0.1288096524,0.0337781284,0.0300802108,0.0000000000,0.0316421825,0.00,1.00,0.00,0.0000020081
"13",0.0538154467,0.1415776673,0.0281664666,0.0256489801,0.0000000000,0.0233182981,0.00,1.00,1.00,0.0000096509
"14",0.0548366853,0.1464385114,0.0358180744,0.0190186108,0.0000000000,0.0228081869,0.00,1.00,1.00,0.0000165194
"15",0.0357211627,0.1504211531,0.0170946698,0.0186264929,0.0000000000,0.0099260090,0.00,1.00,1.00,0.0000169673
"16",0.0661941090,0.1436639052,0.0579092416,0.0082848674,0.0000000000,0.0293833523,0.00,1.00,1.00,0.0004770424
"17",0.0619990816,0.1531977789,0.0380988173,0.0239002643,0.0000000000,0.0272774526,0.00,1.00,1.00,0.0000115673
"18",0.0526957551,0.1601240137,0.0304497424,0.0222460127,0.0000000000,0.0203510403,0.00,1.00,1.00,0.0000133374
"19",0.0497379281,0.1608090017,0.0330405387,0.0166973894,0.0000000000,0.0177972022,0.00,1.00,1.00,0.0000695320
"20",0.0247939402,0.1593720722,0.0101499696,0.0146439706,0.0000000000,0.0015278594,0.00,1.00,1.00,0.0001682346
"21",0.0260855545,0.1449859832,0.0245344362,0.0015511182,0.0000000000,0.0024957848,0.00,1.00,1.00,0.0015336264
"22",-0.001419279,0.1327921038,-0.003723998,0.0023047189,0.0000000000,-0.014108145,0.00,1.00,1.00,0.0012113166
"23",-0.031005661,0.1106806961,-0.022173464,-0.008832197,0.0131567985,-0.032298842,1.00,1.00,1.00,0.0058915943
"24",-0.004742501,0.0907804292,0.0040896966,-0.008832197,0.0493270059,-0.013223517,1.00,1.00,1.00,0.0009306641
"25",-0.006847845,0.0728701890,0.0019843527,-0.008832197,0.0116528378,-0.012815070,1.00,1.00,1.00,0.0061664539
"26",-0.009124407,0.0567509728,-0.000292210,-0.008832197,0.0109544586,-0.012690584,1.00,1.00,1.00,0.0062924477
"27",0.0572947638,0.0422436782,0.0661269611,-0.008832197,0.0107893117,0.0323342090,1.00,1.00,1.00,0.0063255354
"28",0.0267770088,0.0637948773,0.0010014419,0.0257755669,0.0000000000,0.0136715439,0.00,1.00,1.00,0.0000086065
"29",0.0088641856,0.0684444870,-0.002164912,0.0110290974,0.0000000000,-0.000078194,0.00,1.00,1.00,0.0003323257
"30",0.0429464729,0.0616991026,0.0428474086,0.0000990642,0.0000000000,0.0218259836,0.00,1.00,1.00,0.0021078903
"31",0.0579580737,0.0730405319,0.0404467341,0.0175113396,0.0000000000,0.0322999048,0.00,1.00,1.00,0.0000173128
"32",0.0746099375,0.0916439303,0.0487024859,0.0259074516,0.0000000000,0.0421328744,0.00,1.00,1.00,0.0000088043
"33",0.0832334419,0.1163379326,0.0493750466,0.0338583953,0.0000000000,0.0460027705,0.00,1.00,1.00,0.0000010506
"34",0.0970607408,0.1418058967,0.0599589834,0.0371017574,0.0000000000,0.0526817418,0.00,1.00,1.00,0.0000005841
"35",0.0672318264,0.1702474977,0.0246096357,0.0426221906,0.0000000000,0.0308545350,0.00,1.00,1.00,0.0000000755
"36",0.0761707866,0.1784189690,0.0509745656,0.0251962211,0.0000000000,0.0340381310,0.00,1.00,1.00,0.0000105275
"37",0.0529950994,0.1883761987,0.0251959728,0.0277991266,0.0000000000,0.0182517522,0.00,1.00,1.00,0.0000080074
"38",0.0447399218,0.1846309995,0.0296475011,0.0150924207,0.0000000000,0.0120012680,0.00,1.00,1.00,0.0001503178
"39",0.0335018230,0.1762055216,0.0234642010,0.0100376220,0.0000000000,0.0050512590,0.00,1.00,1.00,0.0003944822
"40",0.0108855354,0.1630009459,0.0064695590,0.0044159764,0.0000000000,-0.008870406,0.00,1.00,1.00,0.0006710185
"41",0.0123985482,0.1398938033,0.0192055962,-0.006807048,0.0000000000,-0.006720372,0.00,1.00,1.00,0.0050873649
"42",-0.012590036,0.1208057915,-0.007491405,-0.005098631,0.0000000000,-0.020928952,0.00,1.00,1.00,0.0043502425
"43",-0.002933236,0.0998930150,0.0058989609,-0.008832197,0.0262676579,-0.012946980,1.00,1.00,1.00,0.0036597293
"44",-0.017868425,0.0810715162,-0.009036228,-0.008832197,0.0110965651,-0.020832824,1.00,1.00,1.00,0.0062604914
"45",-0.015575330,0.0641321673,-0.006743133,-0.008832197,0.0264148029,-0.017652233,1.00,1.00,1.00,0.0036761827
"46",-0.030899036,0.0488867533,-0.022066839,-0.008832197,0.0203087450,-0.026171919,1.00,1.00,1.00,0.0047069035
"47",-0.042527327,0.0351658807,-0.033695129,-0.008832197,0.0375344780,-0.032438462,1.00,1.00,1.00,0.0019206080
"48",-0.041410755,0.0228170953,-0.032578558,-0.008832197,0.0508897156,-0.030478383,1.00,1.00,1.00,0.0009223394
"49",0.0022917347,0.0117031885,0.0111239320,-0.008832197,0.0469318955,-0.000614343,1.00,1.00,1.00,0.0009941442
"50",0.0113474983,0.0100772654,0.0118031026,-0.000455604,0.0000000000,0.0063830655,0.00,1.00,1.00,0.0023218555
"51",-0.024846017,0.0141415847,-0.029918063,0.0050720458,0.0000000000,-0.017306405,0.00,1.00,1.00,0.0006248042
"52",0.0026609619,0.0038952289,0.0114931592,-0.008832197,0.0200324829,0.0004347646,1.00,1.00,1.00,0.0047925699
"53",0.0232577232,0.0038592401,0.0229041891,0.0003535341,0.0000000000,0.0149658773,0.00,1.00,1.00,0.0019712483
"54",0.0380930989,0.0153079542,0.0262584608,0.0118346381,0.0000000000,0.0247475008,0.00,1.00,1.00,0.0002850682
"55",0.0394107437,0.0333997283,0.0197881741,0.0196225695,0.0000000000,0.0245227312,0.00,1.00,1.00,0.0000146533
"56",0.0619000009,0.0495895696,0.0423701868,0.0195298142,0.0000000000,0.0375870309,0.00,1.00,1.00,0.0000149341
"57",0.0193679922,0.0746220766,-0.010623472,0.0299914640,0.0000000000,0.0081224199,0.00,1.00,1.00,0.0000044243
"58",0.0299864344,0.0738038931,0.0233424103,0.0066440241,0.0000000000,0.0127617255,0.00,1.00,1.00,0.0005513935
"59",0.0154919380,0.0767613005,0.0051541413,0.0103377967,0.0000000000,0.0033455411,0.00,1.00,1.00,0.0003676282
"60",0.0308189669,0.0719289558,0.0279751815,0.0028437854,0.0000000000,0.0131086707,0.00,1.00,1.00,0.0009495980
"61",-0.001614211,0.0753441487,-0.012222300,0.0106080885,0.0000000000,-0.007686483,0.00,1.00,1.00,0.0003540625
289.00,"y","k","ctot","inve","meu","om","rgm1","success","success_err","error"
"2",0.0253331064,0.0000000000,0.0253331064,0.0000000000,0.0000000000,0.0167034414,0.00,1.00,1.00,0.0021212147
"3",0.0113511922,0.0131919211,-0.001840729,0.0131919211,0.0000000000,0.0074844344,0.00,1.00,1.00,0.0002174318
"4",0.0063727083,0.0178256284,0.0004198089,0.0059528994,0.0000000000,0.0029675117,0.00,1.00,1.00,0.0005804836
"5",0.0122454107,0.0184363809,0.0098520954,0.0023933154,0.0000000000,0.0064011451,0.00,1.00,1.00,0.0011076814
"6",0.0208191704,0.0217050123,0.0157069009,0.0051122695,0.0000000000,0.0119874517,0.00,1.00,1.00,0.0006234922
"7",-0.010926786,0.0290801379,-0.020472413,0.0095456269,0.0000000000,-0.009209237,0.00,1.00,1.00,0.0004010117
"8",0.0147054973,0.0189508275,0.0219267940,-0.007221297,0.0000000000,0.0069683584,0.00,1.00,1.00,0.0052644254
"9",0.0068950023,0.0226185325,0.0013322145,0.0055627878,0.0000000000,0.0027743413,0.00,1.00,1.00,0.0006007320
"10",-0.005455701,0.0226101802,-0.007709202,0.0022535009,0.0000000000,-0.005693468,0.00,1.00,1.00,0.0011697190
"11",-0.022314689,0.0158999374,-0.017865464,-0.004449225,0.0000000000,-0.016785332,0.00,1.00,1.00,0.0040518012
"12",-0.029197960,0.0054777463,-0.020365762,-0.008832197,0.0189877000,-0.020703990,1.00,1.00,1.00,0.0049638981
"13",-0.028889248,-0.003902226,-0.020057051,-0.008832197,0.0269181959,-0.019549595,1.00,1.00,1.00,0.0036778386
"14",0.0112071249,-0.012344200,0.0200393222,-0.008832197,0.0246896509,0.0077569068,1.00,1.00,1.00,0.0040484304
